"term","delta","method","estimate","conf_low","conf_high","contains_zero","pattern_name","pattern_type","violation_pattern_used","scale_instrument","nobs","se","theta_min","theta_max","baseline_estimate","baseline_conf_low","baseline_conf_high","crosses_baseline_sign","significant_at_level","error","crop","treatment","delta_outcome_units","delta_share_of_residual_y_sd","residual_y_sd"
"maize_yield",0.266542098441256,"uci",184.452590793658,-1385.41819876823,1843.03045819863,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.266542098441256,0.266542098441256,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.266542098441256,0.1,2.66542098441256
"maize_yield",0.293196308285382,"uci",184.452590793658,-1543.65633562671,2001.93918365832,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.293196308285382,0.293196308285382,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.293196308285382,0.11,2.66542098441256
"maize_yield",0.319850518129507,"uci",184.452590793658,-1702.1927713751,2160.99341059958,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.319850518129507,0.319850518129507,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.319850518129507,0.12,2.66542098441256
"maize_yield",0.346504727973633,"uci",184.452590793658,-1860.95596633817,2320.16426130541,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.346504727973633,0.346504727973633,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.346504727973633,0.13,2.66542098441256
"maize_yield",0.373158937817758,"uci",184.452590793658,-2019.89524907022,2479.42995568675,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.373158937817758,0.373158937817758,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.373158937817758,0.14,2.66542098441256
"maize_yield",0.399813147661884,"uci",184.452590793658,-2178.97382117542,2638.77377538162,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.399813147661884,0.399813147661884,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.399813147661884,0.15,2.66542098441256
"maize_yield",0.426467357506009,"uci",184.452590793658,-2338.16436528958,2798.18268504804,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.426467357506009,0.426467357506009,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.426467357506009,0.16,2.66542098441256
"maize_yield",0.453121567350135,"uci",184.452590793658,-2497.4462051684,2957.6463778546,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.453121567350135,0.453121567350135,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.453121567350135,0.17,2.66542098441256
"maize_yield",0.479775777194261,"uci",184.452590793658,-2656.80341983381,3117.15660134015,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.479775777194261,0.479775777194261,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.479775777194261,0.18,2.66542098441256
"maize_yield",0.506429987038386,"uci",184.452590793658,-2816.22356082947,3276.7066726165,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.506429987038386,0.506429987038386,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.506429987038386,0.19,2.66542098441256
"maize_yield",0.533084196882512,"uci",184.452590793658,-2975.69676060487,3436.29112397434,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.533084196882512,0.533084196882512,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.533084196882512,0.2,2.66542098441256
"maize_yield",0,"uci",184.452590793658,74.5001413832304,294.405040204086,FALSE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,0,0,184.452590793658,74.5001413832304,294.405040204086,FALSE,TRUE,NA,"maize","maize_yield",0,0,2.66542098441256
"maize_yield",0.0266542098441256,"uci",184.452590793658,41.565247716892,335.234009711238,FALSE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.0266542098441256,0.0266542098441256,184.452590793658,74.5001413832304,294.405040204086,FALSE,TRUE,NA,"maize","maize_yield",0.0266542098441256,0.01,2.66542098441256
"maize_yield",0.0533084196882512,"uci",184.452590793658,7.8749677929089,376.67303855114,FALSE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.0533084196882512,0.0533084196882512,184.452590793658,74.5001413832304,294.405040204086,FALSE,TRUE,NA,"maize","maize_yield",0.0533084196882512,0.02,2.66542098441256
"maize_yield",0.0799626295323768,"uci",184.452590793658,-26.634363495262,418.650175314426,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.0799626295323768,0.0799626295323768,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.0799626295323768,0.03,2.66542098441256
"maize_yield",0.106616839376502,"uci",184.452590793658,-62.0125029449612,461.098170731365,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.106616839376502,0.106616839376502,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.106616839376502,0.04,2.66542098441256
"maize_yield",0.133271049220628,"uci",184.452590793658,-98.2897248934191,503.956034739549,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.133271049220628,0.133271049220628,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.133271049220628,0.05,2.66542098441256
"maize_yield",0.159925259064754,"uci",184.452590793658,-135.473068647631,547.169633022254,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.159925259064754,0.159925259064754,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.159925259064754,0.06,2.66542098441256
"maize_yield",0.186579468908879,"uci",184.452590793658,-173.545426267512,590.69163725202,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.186579468908879,0.186579468908879,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.186579468908879,0.07,2.66542098441256
"maize_yield",0.213233678753005,"uci",184.452590793658,-212.46773346557,634.481091830618,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.213233678753005,0.213233678753005,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.213233678753005,0.08,2.66542098441256
"maize_yield",0.23988788859713,"uci",184.452590793658,-252.183642299475,678.502788884317,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.23988788859713,0.23988788859713,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.23988788859713,0.09,2.66542098441256
"maize_yield",0.266542098441256,"uci",184.452590793658,-292.625467525011,722.726577807053,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.266542098441256,0.266542098441256,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.266542098441256,0.1,2.66542098441256
"maize_yield",0.293196308285382,"uci",184.452590793658,-333.72012689073,767.126685006019,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.293196308285382,0.293196308285382,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.293196308285382,0.11,2.66542098441256
"maize_yield",0.319850518129507,"uci",184.452590793658,-375.394143675965,811.681084327012,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.319850518129507,0.319850518129507,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.319850518129507,0.12,2.66542098441256
"maize_yield",0.346504727973633,"uci",184.452590793658,-417.577280512941,856.370936088382,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.346504727973633,0.346504727973633,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.346504727973633,0.13,2.66542098441256
"maize_yield",0.373158937817758,"uci",184.452590793658,-460.204795207783,901.18009921278,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.373158937817758,0.373158937817758,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.373158937817758,0.14,2.66542098441256
"maize_yield",0.399813147661884,"uci",184.452590793658,-503.218554053622,946.09471356928,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.399813147661884,0.399813147661884,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.399813147661884,0.15,2.66542098441256
"maize_yield",0.426467357506009,"uci",184.452590793658,-546.567320187621,991.10284605568,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.426467357506009,0.426467357506009,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.426467357506009,0.16,2.66542098441256
"maize_yield",0.453121567350135,"uci",184.452590793658,-590.206514452059,1036.19419261283,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.453121567350135,0.453121567350135,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.453121567350135,0.17,2.66542098441256
"maize_yield",0.479775777194261,"uci",184.452590793658,-634.097682141876,1081.35982827161,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.479775777194261,0.479775777194261,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.479775777194261,0.18,2.66542098441256
"maize_yield",0.506429987038386,"uci",184.452590793658,-678.20782836001,1126.59199787657,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.506429987038386,0.506429987038386,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.506429987038386,0.19,2.66542098441256
"maize_yield",0.533084196882512,"uci",184.452590793658,-722.508724993413,1171.88394094719,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.533084196882512,0.533084196882512,184.452590793658,74.5001413832304,294.405040204086,TRUE,FALSE,NA,"maize","maize_yield",0.533084196882512,0.2,2.66542098441256
"wheat_yield",0,"uci",75.1305028819157,29.6703067811097,120.590698982722,FALSE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,0,0,75.1305028819157,29.6703067811097,120.590698982722,FALSE,TRUE,NA,"wheat","wheat_yield",0,0,2.66542098441256
"wheat_yield",0.0266542098441256,"uci",75.1305028819157,-17.7359423296719,179.815657166553,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.0266542098441256,0.0266542098441256,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.0266542098441256,0.01,2.66542098441256
"wheat_yield",0.0533084196882512,"uci",75.1305028819157,-69.4225812328175,241.129753922983,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.0533084196882512,0.0533084196882512,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.0533084196882512,0.02,2.66542098441256
"wheat_yield",0.0799626295323768,"uci",75.1305028819157,-125.390370742774,303.717011202307,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.0799626295323768,0.0799626295323768,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.0799626295323768,0.03,2.66542098441256
"wheat_yield",0.106616839376502,"uci",75.1305028819157,-184.612184303523,367.090286107494,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.106616839376502,0.106616839376502,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.106616839376502,0.04,2.66542098441256
"wheat_yield",0.133271049220628,"uci",75.1305028819157,-245.924347331019,430.96709095008,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.133271049220628,0.133271049220628,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.133271049220628,0.05,2.66542098441256
"wheat_yield",0.159925259064754,"uci",75.1305028819157,-308.510425450354,495.180055426756,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.159925259064754,0.159925259064754,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.159925259064754,0.06,2.66542098441256
"wheat_yield",0.186579468908879,"uci",75.1305028819157,-371.882959014884,559.626265390798,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.186579468908879,0.186579468908879,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.186579468908879,0.07,2.66542098441256
"wheat_yield",0.213233678753005,"uci",75.1305028819157,-435.759278283879,624.23990496756,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.213233678753005,0.213233678753005,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.213233678753005,0.08,2.66542098441256
"wheat_yield",0.23988788859713,"uci",75.1305028819157,-499.9719116464,688.977307182684,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.23988788859713,0.23988788859713,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.23988788859713,0.09,2.66542098441256
"wheat_yield",0.266542098441256,"uci",75.1305028819157,-564.417887520275,753.808530129926,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.266542098441256,0.266542098441256,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.266542098441256,0.1,2.66542098441256
"wheat_yield",0.293196308285382,"uci",75.1305028819157,-629.031356325384,818.712438167646,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.293196308285382,0.293196308285382,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.293196308285382,0.11,2.66542098441256
"wheat_yield",0.319850518129507,"uci",75.1305028819157,-693.768630549762,883.673726829499,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.319850518129507,0.319850518129507,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.319850518129507,0.12,2.66542098441256
"wheat_yield",0.346504727973633,"uci",75.1305028819157,-758.599755313576,948.681063193119,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.346504727973633,0.346504727973633,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.346504727973633,0.13,2.66542098441256
"wheat_yield",0.373158937817758,"uci",75.1305028819157,-823.503586504838,1013.72588806382,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.373158937817758,0.373158937817758,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.373158937817758,0.14,2.66542098441256
"wheat_yield",0.399813147661884,"uci",75.1305028819157,-888.464813960624,1078.8016232288,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.399813147661884,0.399813147661884,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.399813147661884,0.15,2.66542098441256
"wheat_yield",0.426467357506009,"uci",75.1305028819157,-953.472100824824,1143.903133821,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.426467357506009,0.426467357506009,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.426467357506009,0.16,2.66542098441256
"wheat_yield",0.453121567350135,"uci",75.1305028819157,-1018.5168851216,1209.02635558389,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.453121567350135,0.453121567350135,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.453121567350135,0.17,2.66542098441256
"wheat_yield",0.479775777194261,"uci",75.1305028819157,-1083.59258663013,1274.16803127673,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.479775777194261,0.479775777194261,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.479775777194261,0.18,2.66542098441256
"wheat_yield",0.506429987038386,"uci",75.1305028819157,-1148.69406900604,1339.32552088399,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.506429987038386,0.506429987038386,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.506429987038386,0.19,2.66542098441256
"wheat_yield",0.533084196882512,"uci",75.1305028819157,-1213.81726688739,1404.49666271821,TRUE,"Uniform direct effect","uniform",TRUE,"residual_sd",72169,NA,-0.533084196882512,0.533084196882512,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.533084196882512,0.2,2.66542098441256
"wheat_yield",0,"uci",75.1305028819157,29.6703067811097,120.590698982722,FALSE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,0,0,75.1305028819157,29.6703067811097,120.590698982722,FALSE,TRUE,NA,"wheat","wheat_yield",0,0,2.66542098441256
"wheat_yield",0.0266542098441256,"uci",75.1305028819157,16.3857112834432,137.34526010253,FALSE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.0266542098441256,0.0266542098441256,75.1305028819157,29.6703067811097,120.590698982722,FALSE,TRUE,NA,"wheat","wheat_yield",0.0266542098441256,0.01,2.66542098441256
"wheat_yield",0.0533084196882512,"uci",75.1305028819157,2.79788682912299,154.341403061651,FALSE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.0533084196882512,0.0533084196882512,75.1305028819157,29.6703067811097,120.590698982722,FALSE,TRUE,NA,"wheat","wheat_yield",0.0533084196882512,0.02,2.66542098441256
"wheat_yield",0.0799626295323768,"uci",75.1305028819157,-11.121504105751,171.549557701132,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.0799626295323768,0.0799626295323768,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.0799626295323768,0.03,2.66542098441256
"wheat_yield",0.106616839376502,"uci",75.1305028819157,-25.395858050361,188.942488584476,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.106616839376502,0.106616839376502,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.106616839376502,0.04,2.66542098441256
"wheat_yield",0.133271049220628,"uci",75.1305028819157,-40.0410898756563,206.495772837147,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.133271049220628,0.133271049220628,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.133271049220628,0.05,2.66542098441256
"wheat_yield",0.159925259064754,"uci",75.1305028819157,-55.0636779589199,224.187920576654,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.159925259064754,0.159925259064754,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.159925259064754,0.06,2.66542098441256
"wheat_yield",0.186579468908879,"uci",75.1305028819157,-70.4598149474486,242.000268206049,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.186579468908879,0.186579468908879,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.186579468908879,0.07,2.66542098441256
"wheat_yield",0.213233678753005,"uci",75.1305028819157,-86.2159106313437,259.916746311832,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.213233678753005,0.213233678753005,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.213233678753005,0.08,2.66542098441256
"wheat_yield",0.23988788859713,"uci",75.1305028819157,-102.310299502516,277.923592643796,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.23988788859713,0.23988788859713,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.23988788859713,0.09,2.66542098441256
"wheat_yield",0.266542098441256,"uci",75.1305028819157,-118.715684664952,296.009054421508,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.266542098441256,0.266542098441256,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.266542098441256,0.1,2.66542098441256
"wheat_yield",0.293196308285382,"uci",75.1305028819157,-135.401742786902,314.163105063086,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.293196308285382,0.293196308285382,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.293196308285382,0.11,2.66542098441256
"wheat_yield",0.319850518129507,"uci",75.1305028819157,-152.337421774025,332.37718770577,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.319850518129507,0.319850518129507,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.319850518129507,0.12,2.66542098441256
"wheat_yield",0.346504727973633,"uci",75.1305028819157,-169.492677000852,350.643990052545,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.346504727973633,0.346504727973633,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.346504727973633,0.13,2.66542098441256
"wheat_yield",0.373158937817758,"uci",75.1305028819157,-186.839596194552,368.957250611149,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.373158937817758,0.373158937817758,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.373158937817758,0.14,2.66542098441256
"wheat_yield",0.399813147661884,"uci",75.1305028819157,-204.352994598066,387.311594084187,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.399813147661884,0.399813147661884,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.399813147661884,0.15,2.66542098441256
"wheat_yield",0.426467357506009,"uci",75.1305028819157,-222.010615701078,405.702392668147,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.426467357506009,0.426467357506009,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.426467357506009,0.16,2.66542098441256
"wheat_yield",0.453121567350135,"uci",75.1305028819157,-239.793072991532,424.125649763189,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.453121567350135,0.453121567350135,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.453121567350135,0.17,2.66542098441256
"wheat_yield",0.479775777194261,"uci",75.1305028819157,-257.683642722856,442.577902733835,TRUE,"Sparse/bare direct-effect pattern","theory_defined",TRUE,"residual_sd",72169,NA,-0.479775777194261,0.479775777194261,75.1305028819157,29.6703067811097,120.590698982722,TRUE,FALSE,NA,"wheat","wheat_yield",0.479775777194261,0.18,2.66542098441256
